Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,label_multiclass,label_binary
-0.87348586,-0.42088085,0.19986594,0.07351315,-0.43626434,-0.59873897,-0.60990924,0.4103553,-0.42117372,0.72112614,0.053133737,-0.24391243,-0.33943713,-0.20098247,0.53418946,0.07641419,0.02362442,-0.12844954,-0.4877473,0.6920509,-0.47788584,0.2135356,-0.4673577,-0.7428666,-0.27331528,-0.27618414,-0.5123201,-0.023229212,-0.61750966,0.010857334,0.021813858,-0.63246447,-0.67495656,-0.14739685,0.45438972,-0.33538502,-0.36831173,-0.39940014,-0.4396125,-0.16137141,-0.67878985,-0.0016796573,0.5480178,-0.12149656,0.7237229,-0.153931,-0.13449422,0.25774166,0.020109743,0.18256287,0.070013136,-0.55879486,-0.2952351,0.35992506,-0.0653515,0.016435856,0.3485585,0.12739295,0.47882143,0.6139379,0.1756259,0.6737407,0.018632133,-0.16287285,-0.08012337,0.07302117,13,1
-0.5057271,-0.7171528,0.57232475,-0.13050054,-0.5469414,0.016638793,-0.5298568,0.2837922,-0.14241989,0.69413346,-0.17784551,-0.46503606,-0.04686747,-0.6290579,0.77233243,0.28646252,0.2375922,-0.115447916,-0.53802633,0.49114504,0.014209158,0.20471503,-0.0012545877,-0.4350032,-0.17180595,0.36652622,-0.39284158,0.26906103,-0.51536995,0.7476224,0.2978341,-0.8462874,0.01926592,-0.20894846,0.5796607,-0.14194097,-0.5649892,-0.68039423,-0.57281244,-0.5761259,-0.45890763,0.54747194,0.18670726,-0.24077411,0.8102528,-0.5157155,-0.2831631,0.11416509,-0.47491226,0.25664896,0.19203004,0.13189292,0.029348318,0.26293173,-0.007118604,0.53597724,-0.13542259,-0.5454893,0.39024863,0.48336327,0.61399555,0.5305239,0.6080053,-0.22961856,0.5487186,0.22018613,1,1
-0.6578129,0.05123419,0.48551136,0.15955131,-0.36685637,0.0426938,-0.095340155,-0.11341453,0.5208153,0.70139337,0.5494847,-0.1880732,0.52937007,0.37195104,0.07845372,0.45889708,0.59440494,0.4176688,0.48398152,0.20478277,0.5066673,0.11155045,0.7718493,-0.32813716,-0.011085995,0.54269654,0.24813204,0.6850417,0.45852607,0.8487639,-0.4322609,-0.013432853,-0.35862452,-0.4580952,0.53626376,-0.22706674,0.26014042,0.67438644,0.59143084,0.37111166,0.7265772,0.02459075,0.5520475,0.026351675,0.7043375,-0.37192354,0.8018225,0.6787154,0.6289749,0.113427855,0.32880747,0.14714895,-0.04318811,0.36858332,-0.650939,0.070698656,0.040423185,-0.8482658,0.36139357,-0.2660724,0.78133595,0.65057814,0.9133507,0.32191274,0.95310545,0.85888946,4,1
-0.93184817,0.4082787,0.52524984,0.37019777,-0.6247725,0.18818964,0.14781341,0.7260984,-0.30710173,0.08312656,0.37049285,0.28969875,0.7930441,-0.050466627,0.32148606,0.73506343,-0.093512304,-0.012998631,-0.542978,0.4640288,0.5699405,0.1079492,0.6238461,-0.86667657,-0.09348451,0.2387331,-0.73987734,-0.013333246,-0.33470604,0.3351515,0.14375742,0.052271646,0.1931212,0.35332045,0.760413,-0.39777908,-0.04752299,0.2755314,0.26318565,0.6602727,-0.4187606,0.24143504,0.03726572,-0.1167918,0.8484178,-0.6110708,0.7315603,0.6166749,0.70545703,0.6621344,0.7198611,-0.40464145,-0.17333071,0.84163636,-0.7108537,0.38547468,-0.61310875,-0.5858399,0.55096906,-0.4020776,-0.13946442,0.72732705,0.24428216,-0.26958808,0.5562673,0.024972752,8,1
-0.7663263,-0.73446745,0.7346266,-0.6124225,-0.47101384,-0.09367423,-0.640076,0.2746216,-0.5626553,0.31199414,-0.88325393,-0.27782935,-0.7172966,-0.7442388,0.12620051,-0.079959,-0.20037766,0.574714,-0.7653703,0.4246384,-0.5212805,0.05444498,-0.2307245,-0.8271868,-0.5873725,-0.13982096,-0.42877573,-0.6899483,-0.70773464,-0.15763961,0.44950527,-0.7576567,-0.70309186,0.101885125,0.45790842,-0.19833258,-0.4973035,-0.75628364,-0.72479385,-0.86070704,-0.6559031,0.6339955,0.18016349,-0.004546842,0.08711577,-0.07614059,-0.82480115,-0.19381583,-0.8188551,0.24297346,0.35914528,-0.33787605,-0.5578022,-0.6720672,0.56768596,0.69106406,-0.114579394,-0.16446747,0.6199869,0.3706957,0.48990777,-0.004937415,0.067286946,0.25018167,-0.1404989,0.010198098,7,1
-0.93130004,0.30007067,0.68832284,0.5918332,-0.3444473,0.23885012,0.05519471,0.33157614,-0.26109347,0.5093989,0.42253676,-0.55603623,0.8509998,0.5076816,0.5689721,0.7166457,0.39765894,0.12908341,-0.56513166,0.71297395,0.2725333,0.48467508,0.5956803,-0.8412578,0.28214356,0.06886823,-0.7471481,0.123512365,-0.65453094,-0.024097009,0.5008364,-0.00196406,0.16262381,0.051927745,0.5523757,-0.008955014,0.099284425,0.4529235,0.29948685,0.8049972,-0.284408,0.6253911,0.033267647,0.033243414,0.50337934,-0.6181357,0.63314515,0.21706428,0.8634189,0.46160567,0.3156078,-0.7226375,-0.41712016,0.9406817,-0.6297182,0.17939559,-0.5453189,-0.7878954,0.5673853,-0.08673891,-0.17922288,0.8737581,0.3654982,-0.7345013,0.4034499,0.17522313,8,1
-0.8757162,-0.48493043,0.24809657,0.20604253,-0.40803596,-0.23210585,-0.17865086,0.17929602,-0.6746251,0.22618464,-0.45278427,0.21309455,-0.16863534,0.18859789,0.28778985,0.5438935,0.5561187,0.46542865,-0.73506206,-0.012330381,0.33769515,0.13794771,0.072458416,-0.35738468,-0.46233666,0.04705617,-0.53099865,-0.5091186,-0.6778179,-0.07406651,0.2759034,-0.27686235,-0.41555476,0.14373977,0.6149859,0.12930547,-0.49587902,0.36410803,-0.18782195,0.09927678,-0.29537073,0.22152376,0.6793435,-0.459192,0.3879919,-0.75449425,-0.013134708,0.35484284,0.67691076,0.67674214,0.49469885,-0.35797,-0.41930518,0.21023285,0.25418684,0.87270325,0.033656158,-0.6721822,0.66952705,-0.21160233,0.10262864,0.6589413,0.43237677,0.35825402,-0.13476895,-0.121075414,14,1
-0.8145242,-0.007757866,0.29921532,0.62426835,0.5105188,-0.6287927,-0.42940363,0.4748858,0.40105844,0.9701782,0.13377286,-0.38330314,0.09253527,0.31590825,-0.21152651,0.36192158,0.4935189,0.8183753,0.46998465,0.8320539,0.51326084,0.3381088,0.66022307,-0.40117446,-0.10917026,0.74536055,0.040785324,0.43722364,0.5645524,0.46330434,0.39318565,-0.5630404,-0.58238083,0.1766499,0.6454743,0.41734418,0.07773617,0.687541,-0.1071396,0.060023516,0.37116757,0.48562187,0.33401373,-0.19763163,-0.36880592,-0.04913926,0.118619815,0.59909844,0.08116035,0.34645694,-0.014693797,0.5124462,0.51936305,-0.24353872,-0.78753567,-0.56993616,0.5117667,-0.914933,0.43585953,-0.38749966,0.56649774,0.7143338,0.48513865,-0.011009725,0.7333358,0.7810664,9,1
-0.83434105,-0.57516265,0.8785684,-0.32412806,-0.17292564,-0.030017888,-0.35023618,0.011236403,-0.26280844,0.52170384,-0.44116887,0.044032007,0.061650965,-0.4746033,0.7308915,0.5070334,0.16686632,0.43823498,-0.56193894,0.45231333,0.42491665,0.011327796,0.35144478,-0.39530307,-0.048134815,0.59090066,-0.029526195,0.17127404,-0.09986344,0.34206945,-0.057036325,-0.62579715,0.07932265,-0.1795074,0.68410134,-0.13331735,-0.23751272,-0.19786482,-0.3363882,-0.3322647,-0.22466215,0.44550386,0.27173078,-0.1549547,0.29285547,0.1540787,-0.43388912,-0.02891582,-0.47044647,0.19952394,-0.3302733,0.15128863,-0.2295259,0.25647625,-0.47353435,0.2501458,0.3457174,-0.5749437,0.54165184,0.15759881,0.20431773,0.65989006,0.6435732,-0.48810613,0.41053107,0.4439463,1,1
-0.81712013,-0.5705484,0.18923552,0.053473447,-0.14184411,-0.7567716,-0.47530523,0.46207553,-0.26852652,0.014324803,-0.8321646,-0.70841974,-0.7086332,-0.60961837,0.013370983,0.12072914,-0.1587871,0.324703,-0.6456108,0.40750155,-0.32898575,0.22464116,-0.62408674,-0.44694206,-0.6748235,-0.07661108,-0.29614288,-0.48931077,-0.5499594,-0.12445234,0.23563737,-0.9503112,-0.70392317,0.27140912,0.60636145,-0.06918677,-0.6490239,-0.42561358,-0.60225236,-0.8301866,-0.55154276,0.5895016,0.4840388,0.37935716,0.14564437,0.38739276,-0.7698371,0.099144906,-0.80474,0.51297307,0.43679243,-0.4987246,-0.55466825,-0.066801384,0.550257,-0.060584404,0.22158787,-0.46241242,0.68677443,0.6492913,0.41570768,0.1415178,-0.10797447,-0.1302112,0.0059024454,0.11412186,10,1
-0.9329541,-0.023195643,0.7938435,-0.3309115,-0.20931637,-0.7334254,-0.7234725,0.5887041,-0.5979806,0.41000342,-0.37657118,-0.5875542,-0.32353455,-0.6120064,0.4239306,0.33795848,0.100282356,0.22656307,-0.54142076,0.3060006,-0.2692837,-0.1675187,-0.18680404,-0.71517617,-0.4145186,0.126775,-0.4617928,-0.23477349,-0.7120176,-0.2716958,0.43031752,-0.9211128,-0.110055536,0.24621055,0.73780024,0.04181571,-0.61630946,-0.4268818,-0.43338114,0.029834399,0.08604949,0.79000735,-0.20027994,0.34619865,0.70246834,0.49477908,-0.38559678,0.6902766,-0.49201185,0.4790336,0.34019887,-0.6570367,-0.6711493,0.36079186,-0.14000078,0.5144732,-0.14401835,-0.6685373,0.7878872,0.026007568,-0.341575,0.7470365,0.1351628,-0.44529298,0.53123474,-0.54112804,5,1
-0.86031264,0.25029087,0.62175393,0.43997073,-0.3615676,0.16749834,0.60765475,0.6236597,-0.45908177,0.5935091,0.44950587,0.20027502,0.707222,0.37792036,0.45617342,0.7751891,0.63058853,0.23483537,-0.32832494,0.25282732,0.5283474,0.0739102,0.6200795,-0.6255156,-0.2814385,0.10597016,-0.8419573,-0.33419567,-0.47371742,-0.12214415,0.07712381,0.12519932,-0.012563879,0.25976577,0.72893786,-0.3757838,-0.059339643,0.46770418,0.25221655,0.27588385,-0.7303221,0.41775498,0.6668062,-0.1166506,0.3322722,-0.3577879,0.7703159,0.10967325,0.71989757,0.38682792,0.7083787,-0.39285555,0.16492419,0.84231853,-0.75619024,0.56374294,-0.45493516,-0.3694798,0.58054686,-0.36121306,-0.063155256,0.7144725,0.043188825,-0.068394154,0.39105415,0.42050475,8,1
-0.9654019,-0.44093108,0.14601167,-0.3707911,-0.15888904,-0.027131692,-0.7280729,0.102063835,-0.72526085,0.6682661,-0.24200858,-0.14290723,-0.48688877,-0.17300677,0.37840724,-0.16409434,0.017580638,-0.3441254,-0.15424487,0.5649619,-0.151305,0.35244492,-0.17695877,-0.5900148,-0.36335334,-0.31803358,-0.8429019,-0.16114773,-0.76969284,-0.5736729,-0.006526549,-0.5124487,-0.6566823,-0.38195232,0.27754256,0.019915003,-0.5625468,-0.31264323,-0.7056758,-0.5381185,-0.68515164,0.5961405,0.30341846,-0.17555106,0.3851568,-0.46326867,-0.15589103,0.1906451,0.20089838,0.6377724,0.087821215,-0.7719475,-0.39581656,0.19174616,0.41370746,0.49114847,-0.47598904,-0.008829841,-0.121742226,0.5170591,0.1552926,0.3105187,-0.4066084,-0.252352,-0.363401,0.14872295,11,1
-0.96135056,-0.4192495,0.25819337,-0.48304945,-0.57187283,-0.78641176,-0.32274953,0.41657495,-0.7964346,0.67405576,-0.43751082,-0.3410674,-0.7139632,-0.15781061,0.24341708,0.25937673,0.4216143,-0.013734908,-0.6411501,0.76471734,-0.30507326,-0.14153971,-0.20138343,-0.6031966,-0.27368033,-0.20382881,-0.7740526,-0.51983917,-0.6457613,-0.4448842,0.037595715,-0.55276763,-0.09593616,-0.14200193,0.74879813,0.011410084,-0.60836107,-0.6779676,-0.45828292,-0.23277399,-0.64279455,0.20610563,0.2590557,-0.1556285,0.58375347,-0.42809498,-0.34827188,-0.10714857,-0.24217159,0.17496468,-0.11205646,-0.5994873,-0.62442374,-0.092304185,0.6941081,0.5831173,-0.19056581,-0.09099604,0.34234443,0.49909776,-0.23182636,0.3131792,-0.100325845,-0.38361904,-0.22985816,-0.08591357,11,1
-0.743411,-0.29199943,0.41429767,0.25525486,-0.22876172,-0.40908292,-0.26648226,-0.048578553,0.65958333,0.83597666,0.54397863,-0.59497577,0.74618846,0.32689086,-0.45628625,0.37967667,0.19558707,0.44833294,-0.60180724,0.8244258,0.17417198,0.4902911,0.48432842,-0.6881286,0.36683732,0.25830454,0.5236272,0.8160906,-0.036156144,0.76831603,-0.27005765,-0.7211971,-0.4067383,-0.30025733,0.74986565,-0.045153692,0.44590372,0.20803604,0.77759284,0.034545574,0.3072915,0.09551401,0.65583265,-0.16818933,0.25033322,-0.020048462,0.31707215,0.35279748,0.57389003,0.21645015,-0.3388388,0.25001597,-0.10684509,-0.17479785,-0.87107784,-0.81532604,0.67841005,-0.6800613,0.6702525,0.77626026,0.7320849,0.7198928,0.75481045,-0.10486349,0.8206726,0.5997885,2,1
-0.8808408,-0.6225106,0.37709457,-0.2515732,-0.27983886,-0.8325214,-0.7690446,-0.0668285,-0.21118538,0.5034421,-0.38399592,-0.56295264,-0.5982392,-0.50870943,-0.3475458,0.10047368,-0.080330506,-0.1606451,-0.47502607,0.23685656,-0.22138219,0.10841439,-0.318943,-0.69986695,-0.6177763,0.14963147,0.08803419,0.051251356,-0.5667364,0.37841046,-0.31087333,-0.94533443,-0.84858084,-0.1121469,0.73556834,-0.00608988,-0.30348775,-0.3908351,-0.027576843,-0.5133038,-0.27915853,0.51471794,0.44770378,0.23849759,0.6134948,0.36406574,-0.509399,0.39282885,-0.5565063,0.47169217,0.1417347,-0.31810617,-0.6441151,-0.5051861,0.2819189,-0.4743779,0.20413135,-0.48807868,0.754943,0.3407976,0.39437166,0.6339223,-0.2283955,0.11106139,0.5130289,-0.5503006,10,1
-0.9055088,-0.34969652,0.55737096,-0.45926854,-0.4789641,-0.36140832,-0.27612117,0.57198644,-0.8876055,0.123657815,-0.8484037,-0.2930513,-0.7917162,-0.5990253,0.5322405,0.48606557,0.1701497,0.23846997,-0.7043819,0.40449074,-0.03584769,-0.49396998,-0.2665504,-0.5001307,-0.8443288,-0.16377081,-0.60966504,-0.73755914,-0.5931733,-0.2233909,0.5950069,-0.7706828,0.12099186,-0.27184856,0.6986092,0.028424138,-0.77981913,-0.6348189,-0.7004449,-0.5404511,-0.74589616,0.7133014,0.19500917,0.3815061,0.44083622,0.22273605,-0.5043609,0.05676752,-0.7654328,0.45559582,0.42940953,-0.6019023,-0.31530148,0.35323337,0.29151332,0.8460505,0.024530614,-0.22815011,0.67353994,0.058758333,0.39602134,-0.13392764,-0.03996242,0.02371047,-0.3662142,-0.1924756,5,1
-0.4947281,-0.49245355,0.45557642,-0.3088711,-0.30999464,-0.31602827,-0.7293179,0.021168556,-0.09306852,0.44957477,-0.58328426,-0.65317255,-0.28237894,-0.72066915,0.3106891,0.26052016,0.113231905,0.35792586,-0.7134986,0.10165212,-0.1716408,0.71637607,-0.48439905,-0.2623056,-0.21048802,0.53321946,0.22487748,0.35027105,-0.604594,0.8496274,0.28823218,-0.740875,-0.664034,-0.49927932,0.7361643,-0.34499142,-0.27272847,-0.5994205,-0.70541734,-0.47303846,-0.36991084,0.36500648,0.6862218,-0.29540244,0.16231671,0.074066795,-0.4022253,0.17441204,-0.7788442,0.08178647,-0.20174536,0.086448915,-0.37743914,0.166006,0.008345485,-0.589572,0.6849905,-0.25376025,0.22155094,0.396895,0.52897656,0.29735592,0.7716262,-0.50074786,0.5442086,0.4925862,7,1
-0.83489996,-0.5941867,0.65901375,-0.13550954,-0.5599061,-0.59090734,-0.053989276,-0.17153527,-0.32202178,0.7962033,-0.19895105,-0.43094978,-0.017336046,-0.011899017,0.23666751,0.54164654,0.62097013,-0.37895456,-0.5831168,0.48376888,-0.06284133,0.37673086,-0.19585386,-0.6756235,0.37261388,-0.15228654,-0.035119344,0.30066055,-0.5144038,0.35153654,-0.21799022,-0.70306456,-0.37444666,-0.044770006,0.6754684,-0.094714776,0.041964754,-0.22141558,0.03727454,-0.089087956,-0.5698984,0.081299655,0.37039837,-0.10855511,0.40307978,-0.0206102,0.01989935,0.19725613,0.24890724,0.1762242,-0.06289434,-0.15003565,-0.4717597,0.23107406,-0.28799424,0.09461732,0.28127515,-0.23498067,0.23408113,0.66765004,0.100596614,0.5097431,0.2265065,-0.10828797,0.16689247,-0.4049667,13,1
-0.56601167,-0.5038899,0.8033804,0.16465901,-0.54200846,-0.79523987,-0.7839245,0.27773398,-0.5170159,0.5851723,-0.8947949,-0.21981058,-0.8106524,-0.7092528,0.56474686,0.3443584,0.08861839,-0.020967022,-0.7136221,0.36829844,-0.5163025,0.11111729,-0.07901216,-0.6487088,-0.49016425,0.122267425,0.45587546,-0.6255773,-0.31215134,0.24429466,0.47761038,-0.86469513,-0.44495907,0.10546033,0.5628358,0.03605527,-0.509441,-0.75857353,-0.57863975,-0.75924116,-0.27018276,0.7696652,0.26201537,-0.022641946,0.34143952,0.48282656,-0.6676769,0.15827097,-0.8758545,-0.060717598,-0.279444,-0.35689566,-0.65553355,-0.39752907,0.35749066,0.28586695,0.30115727,-0.28709275,0.52280605,0.0070360336,0.5794139,0.01188994,0.16836043,-0.113084026,0.6461252,0.0032260306,7,1
-0.8868104,-0.799976,0.47048002,0.2096828,-0.5065925,-0.53653044,-0.43752897,0.08111954,-0.53007126,0.3930748,-0.5148044,-0.0454464,-0.6720654,-0.059800066,0.29817456,0.48801854,0.4450786,-0.018751837,-0.5324117,0.4140206,0.07793654,0.17768216,-0.13925286,-0.42026517,-0.34873605,0.5880988,0.61734164,-0.4189534,0.08303819,0.34409007,-0.38147613,-0.3725404,-0.2496667,-0.20013724,0.75682604,0.09840094,-0.51339346,-0.71474326,-0.13225964,-0.4595078,-0.5050707,0.2514841,0.49056143,-0.4978687,0.27482253,0.13158433,-0.24393292,0.05541856,-0.48962036,-0.049013007,-0.13938542,-0.021068733,-0.60569227,-0.26196596,0.39669192,0.48327538,0.40335873,-0.609347,0.67459416,-0.101173066,0.50837165,0.30672166,0.5629822,0.0050691343,0.45173904,-0.09673873,7,1
-0.96281826,-0.58441174,-0.015406172,-0.1767407,-0.4132039,-0.012854673,-0.5986512,0.39198646,-0.36287546,0.6362855,-0.68974787,-0.32515037,-0.64725035,-0.17365266,-0.3164688,-0.005895993,0.09175858,-0.34661555,-0.81278425,0.7131391,0.12153199,0.4630306,-0.17673174,-0.5115228,-0.5949057,-0.5041947,-0.81403124,-0.6846159,-0.6352517,-0.5371416,-0.30484146,-0.39723217,-0.5611707,-0.13474979,0.70454705,0.15910286,-0.7733672,-0.5277619,-0.43537188,-0.21039873,-0.56938565,0.34688947,0.26347557,-0.14537041,0.14760578,0.37162143,-0.13959935,0.0952586,-0.105580494,0.66812146,-0.02621354,-0.7189897,-0.5196697,-0.37413996,0.44031444,0.23151617,-0.38140753,-0.599829,0.2362577,0.51448077,0.018664643,0.4202547,0.017579876,-0.20762727,-0.45649296,0.31215516,11,1
-0.93367964,-0.5277459,0.57531875,0.0683822,-0.37338886,-0.2842475,-0.60067075,0.39108273,-0.66063666,0.39878243,-0.80720603,-0.4893211,-0.3972521,-0.12514311,0.729025,0.62250525,0.2575446,0.17203087,-0.7172299,0.4132845,-0.19075996,0.117834516,0.10234703,-0.6907059,-0.7435492,0.10239117,-0.30643106,-0.49183345,-0.4953193,0.3373022,0.6737843,-0.88131917,0.15819734,0.047161378,0.59342563,0.39629966,-0.587657,-0.6311945,-0.7186095,-0.6415014,-0.48412246,0.70921695,-0.22621468,0.54395306,0.73959774,0.117903754,-0.2095989,0.39243525,-0.34836677,0.6870112,0.1037789,-0.7439838,-0.62349904,0.6221697,0.3498055,0.81930757,-0.2937931,-0.63303405,0.69887716,0.0055927797,-0.23577885,0.43644103,0.48734227,-0.2656591,0.14564855,-0.26868334,5,1
-0.8501018,-0.45837918,0.4039236,0.25223333,-0.74990845,0.18338695,-0.5993081,0.12277332,-0.23686238,0.24519117,-0.41242367,0.047998026,0.18931597,-0.0677806,0.13011144,0.40321332,0.24854295,0.2527024,-0.31939772,0.44724265,0.3702031,0.31340995,0.614231,-0.4669878,0.30270362,0.3196083,0.093177214,0.2191362,-0.41653916,0.43194407,-0.2167544,-0.2069177,-0.1250814,-0.4588034,0.36433285,-0.05291009,-0.41508505,-0.5322772,-0.22818269,-0.10606124,-0.3374247,-0.21105216,0.14662823,-0.02159425,0.5913362,-0.10221772,0.38135114,0.2533569,-0.14752504,-0.042176574,-0.07159815,-0.30519456,-0.4131926,0.16125204,-0.41684288,0.7022046,0.26405188,-0.52364844,0.5140761,-0.10440106,0.20831165,0.87100565,0.48359698,-0.5093694,0.084550865,0.45910516,12,1
-0.88639796,-0.62384486,0.52901644,0.3849395,-0.21304747,0.17595324,-0.29383925,0.3841057,-0.2377088,0.6645821,-0.3822274,0.094780296,0.22978126,-0.55780303,0.28889912,0.55040824,0.31139636,0.31113037,-0.53412265,0.7257483,0.47748274,0.5380488,0.2507971,-0.5955067,0.037252422,0.17153133,0.02499763,0.43579593,-0.3025454,0.5845414,0.19315201,-0.72163785,-0.2321217,-0.3942201,0.5614102,0.061387233,-0.48038083,-0.55005723,-0.16854733,-0.556881,-0.3169726,0.10083279,0.13984646,0.0621844,0.7787352,-0.6220375,0.15496784,0.44060922,-0.34774938,0.2631139,-0.053311925,-0.114119306,0.16786665,0.53726745,-0.70173997,0.13362966,0.47656474,-0.59512544,0.23377681,0.38388005,0.4999366,0.73875076,0.3106403,-0.14613195,0.6760346,0.38081163,1,1
-0.7979149,0.0059691556,0.7458369,0.61427546,-0.6447256,-0.16803421,0.6088045,0.6532126,-0.78252643,0.2133799,0.4462373,-0.17151786,0.7081393,0.14014055,0.71985424,0.5721885,0.6003268,-0.07374086,-0.708879,0.4250467,0.5220886,0.09002362,0.3799878,-0.5952687,-0.13652243,-0.49241775,-0.8234202,-0.5637959,-0.41814986,-0.021439128,0.49567407,0.16394185,0.33430618,0.47045022,0.69470924,-0.22292522,0.028322272,0.09697117,-0.17014235,0.3870032,-0.7039991,0.5796031,0.45377174,0.010118586,0.25040016,-0.64785814,0.3284562,-0.38879958,0.42705205,0.52492744,0.7446405,-0.31937888,-0.34418032,0.8305491,-0.30499086,0.7403075,-0.15864746,0.074984975,0.52222437,-0.20121433,-0.03339833,0.60258466,0.30580723,-0.4084548,0.1853592,-0.1447436,8,1
-0.46786755,-0.3666851,0.57552063,0.18124059,-0.4838814,-0.5130223,-0.11839636,0.26126724,0.28301853,0.7977073,-0.06082025,-0.018448047,0.6335508,-0.18092053,-0.30980253,0.49734378,0.6493986,0.69550896,0.041623,0.18170428,0.81529325,-0.035731696,0.74481916,0.28441513,-0.016111141,0.5329792,0.22794591,0.45546836,0.18839045,0.81541085,-0.5939328,-0.3303711,0.069265045,0.21765761,0.70012784,-0.29206097,0.48717993,-0.09199557,0.7783292,-0.46963054,0.60494506,-0.115506805,0.4687508,0.080390655,0.07326958,-0.040261872,0.28216058,0.24887733,-0.25467405,-0.35379258,-0.28301162,0.5007251,-0.13780881,-0.16541573,-0.45656008,-0.026714092,0.2254111,-0.6310201,0.71474034,-0.20280303,0.6675811,-0.03349252,0.791637,0.40564406,0.83085597,0.37783107,4,1
-0.8552304,-0.57110745,0.24696894,-0.37602326,-0.49803385,0.14295484,-0.36544353,0.44149822,-0.14141974,0.52345157,-0.7068842,-0.4820763,-0.7412034,-0.4263838,0.4913257,0.39843246,0.141539,-0.4201554,-0.7889411,0.5571671,-0.026958965,0.002032903,-0.5695421,-0.79760045,-0.5030622,-0.59415454,-0.3967975,-0.57879597,-0.3918777,-0.28924978,0.03177391,-0.7457535,-0.49987876,-0.013646478,0.61001915,-0.059001368,-0.4643894,-0.7550051,-0.6113533,-0.7253646,-0.8246682,0.40476975,0.27185887,0.08616635,0.38972315,-0.32381144,-0.4519132,0.35543147,-0.48940167,-0.07244471,-0.034916088,-0.49914643,-0.64221984,-0.25371602,0.31509477,0.29072386,-0.2779059,-0.23269415,0.31076396,0.37782773,0.20493214,0.24977086,0.08831093,-0.32511708,-0.24873987,-0.18532512,13,1
-0.7251295,-0.3372993,0.18276846,-0.12175718,-0.66299856,-0.004906503,-0.70286685,0.32515186,-0.5148437,-0.09320859,-0.5766193,-0.12923738,-0.19964634,-0.36815628,0.024352875,-0.018517358,0.35459435,0.45064345,-0.58710456,0.30091995,0.1973524,-0.1264388,-0.086333655,-0.2328369,-0.6241312,0.17961954,0.05331085,-0.39627245,-0.564557,-0.022480879,-0.6480935,-0.635806,-0.8257484,-0.38276976,0.7247745,-0.3530422,-0.69070494,-0.72030145,-0.3290229,-0.41536176,-0.354277,-0.10965901,0.418805,0.2857641,0.21958461,0.37107083,-0.59767437,0.1543245,-0.56067073,0.7136721,0.21668524,0.015421598,-0.74728256,-0.26953122,-0.031350788,0.5513065,0.31033114,-0.62240213,0.51735854,-0.3121593,0.5659654,0.6529737,0.5688895,-0.3915864,-0.11520298,0.5296442,12,1
-0.334628,0.047132116,0.3725436,0.8207466,-0.38739052,-0.42932102,0.20542182,0.07827319,0.4815557,0.8395147,0.54692394,0.18283425,0.68498504,0.45824558,-0.083532214,0.36813894,0.6526152,0.38353533,0.17196757,0.20334417,0.7789178,0.20222346,0.83403,0.19900875,0.4116937,0.033344537,-0.15381832,0.63107485,0.3902264,0.59488004,-0.42685834,-0.13756844,0.00699616,0.12680316,0.5665659,-0.038640115,0.39571562,0.64047337,0.64714783,0.3530262,0.36374977,-0.2283526,0.5140434,-0.37787595,0.5622396,-0.2078861,0.49580806,0.46348277,0.22731733,-0.27472898,0.1200684,0.23851243,-0.08183924,0.0598495,-0.5228458,-0.37518457,0.086344264,-0.9069612,0.02721448,-0.057893347,0.511071,0.2667485,0.8153113,0.018310959,0.8960403,0.8732232,4,1
